country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Malawi,,,,,165,180,209,143,128,84.3,117,121,139,150,139,187,165,150,147,91.7,172,128,161,117,110,88,73.3,73.3,44,29.3,180,165,169,180,180,176,187,191,187,143,169,121,180,169,161,158,158,158,150,139,169,246,216,220,202
Malaysia,,,,,,,,,,,62.3,154,33,128,161,69.7,95.3,117,91.7,136,205,385,356,994,1090,1440,1060,1300,1160,4810,5420,6080,6330,5390,6240,6340,7740,6380,6290,5210,7880,9940,12600,18200,31700,26100,26600,30000,38100,46600,55400,55600,59900,58000,57900
Maldives,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,7.33,7.33,7.33,7.33,11,3.67,7.33,3.67,7.33,3.67,3.67,0,0,3.67,3.67,0,0,0,0,0,3.67,3.67,62.3,139,249,495,330,411,554,686,678,550,466,678,458,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,7.33,33,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,18.3,14.7,14.7,18.3,18.3,18.3,18.3,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,11,7.33,3.67,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,7.33,14.7,7.33,3.67,3.67,3.67,7.33,0,3.67,3.67,0,3.67,3.67,3.67,3.67,0,3.67,3.67,3.67,3.67,3.67,3.67,3.67,36.7,62.3,95.3,121,99,110,198,198,176,191,169,91.7,169,110,121,161,323,594,689,737,752,667,851,1140,1320,1540,1410,1570,1510,1590,1670,1740
Mexico,3490,3580,3720,4080,4240,4070,4440,5020,5820,6210,6770,7430,8160,9040,11100,11200,11700,12500,15800,17300,10700,8570,10300,10700,10600,12900,12400,11600,11100,12300,15900,15500,14800,18200,20300,22300,25200,25600,26300,26000,26700,30700,34700,42500,37900,46800,50300,45900,40800,40800,51100,56100,49300,50000,49000
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4010,3990,3700,2250,1980,997,983,447,367,260,279,337,319,286,345,169,326,348,326,334,414,554,345
Mongolia,799,887,1420,1030,1410,1340,1340,1440,1700,1880,1980,2090,2250,2340,2500,2790,3030,3530,4030,4460,4910,4540,4510,4720,5490,6590,7060,7700,8660,7850,7310,10200,9200,7600,6810,6850,6840,6530,6440,6300,6140,6360,6780,6390,6800,6820,7380,9580,9350,10700,11200,18200,22600,35000,17200
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660,1260,1020,1510,818,1620,1680,1510,1460,1420
Morocco,876,865,792,847,994,774,1190,1180,1060,1060,1210,1270,1590,1570,1550,1770,1910,1810,1830,1770,1710,1800,2020,2500,2150,2460,4020,4530,4430,4780,4690,5420,4640,5320,5910,6980,8720,8270,9130,8840,10000,12800,13100,12200,13700,14100,14700,15100,14100,13200,13200,14200,14600,11400,15300
Mozambique,1340,1500,1520,1360,1340,1270,1160,1110,1480,1640,1540,1660,1430,1560,1500,1370,1320,832,656,612,766,781,645,480,334,282,176,169,172,169,154,165,158,158,158,150,0,0,0,0,0,0,0,0,0,0,0,25.7,25.7,25.7,25.7,125,40.3,36.7,825
Myanmar,939,708,917,576,594,370,253,550,220,499,583,601,381,202,436,671,436,345,447,143,154,205,271,242,268,290,187,147,121,187,275,290,121,51.3,40.3,66,47.7,51.3,55,367,1360,1570,1240,601,730,587,953,821,649,609,587,832,1100,1290,1430
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,40.3,33,238,264,44,36.7,29.3,44,14.7,7.33,11,3.67,22,3.67,51.3,169,158,851,396,279,69.7,275,106,69.7
Nauru,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,0,25.7,33,33,51.3,62.3,62.3,25.7,33,62.3,205,213,125,22,51.3,44,191,205,103,110,110,268,213,139,231,235,216,33,180,301,282,312,341,744,810,304,1110,979,1120,521,664,587,939,590,748,748,704,1100,1110,832,1040,1840
Netherlands,40800,40300,42300,43600,38200,35300,32500,29800,27300,24200,18800,13100,10400,10300,11100,8520,9230,9790,11000,11700,12700,14700,12800,20300,25300,25300,23400,25500,28400,30600,33100,29900,29600,30400,32800,33000,31800,29300,29100,25600,25400,24600,28500,29600,28900,28000,27100,26600,26700,24800,25300,27400,30200,29700,33300
New Zealand,6600,6440,5630,6020,6340,5850,5830,5190,4840,5080,4980,4540,4660,5330,5590,5250,5380,5220,4360,3770,4010,3990,4010,4320,4250,4020,3490,4140,4950,4180,4570,4130,3690,5190,4600,4460,3650,4540,4410,4870,4430,5450,4470,6910,8240,8520,7640,6560,7560,5830,5190,5680,6440,5670,5520
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3,80.7,121,345,400,400,330,436,411,455,224,227,194,227,227,249,264,235,264,242,227,235,264,275,352,257,264,231,271,279,330,370,385,341,359
Nigeria,1450,1480,1600,1420,1730,1870,1690,741,7.33,58.7,172,550,858,803,774,594,766,704,543,458,477,286,161,154,202,370,297,205,161,143,165,191,139,22,66,51.3,22,25.7,33,44,7.33,7.33,114,62.3,22,22,22,62.3,84.3,91.7,103,84.3,128,117,121
North Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53500,59900,64200,66200,63100,64600,66100,69900,71600,58500,65200,64900,60800,42200,43300,29700,34300
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7210,7580,7910,8150,7920,7400,9610,8700,8830,9220,7900,8240,8090,8010,7460,5730,5940,5280,5230,5820,5530,4560,4320
Norway,3010,2820,3110,2690,2920,3340,3280,3190,3180,3600,3590,3470,3090,2700,3260,3000,3400,2660,2930,3670,3830,3570,3590,3590,4360,4450,3960,3770,3740,3700,3270,2980,2910,3230,3740,3890,3820,3900,4070,4030,3980,3580,3080,3000,3520,2950,2700,3050,3260,2130,2900,3200,3110,2940,3220
Oman,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,5890,5800,6190,6680,6520,6170,5330,5240,5680,5240,4880,4310,2520,2430,2300,2370,2020,2310,2360,2630,3490,3620,4640,4160,4810,5800,6270,6440,7110,7090,8540,8030,8370,8470,9220,8340,9370,8580,8190,8600,8200,8050,10100,13200,16900,16200,17700,23100,18900,18500,17400,17200,14700,13700,13000
Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Panama,0,0,0,0,0,0,3.67,7.33,3.67,11,0,3.67,22,33,11,3.67,0,0,0,0,3.67,7.33,7.33,7.33,25.7,-114,22,91.7,69.7,29.3,91.7,128,128,139,143,95.3,264,150,158,158,158,169,154,0,3.67,807,546,535,73.3,150,257,818,1250,1290,1300
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,3.67,0,0
Peru,352,433,407,319,337,297,378,422,422,748,466,480,433,583,587,715,477,561,477,524,524,539,594,480,381,704,664,601,975,689,543,968,1050,1580,1250,1390,1320,1270,1470,1410,1970,2060,2800,2770,3250,3420,2640,3300,3060,2700,2830,2860,2580,2870,2860
Philippines,180,180,213,202,150,150,136,106,88,77,84.3,77,77,62.3,114,150,172,722,884,1100,1350,1290,1610,2200,3560,3640,2930,3460,3940,3330,3610,4130,4230,4200,4180,4700,5910,6790,6860,11900,16300,16400,14300,14900,16100,18800,17800,21900,25500,24400,28200,31000,32500,40100,42800
Poland,189000,195000,202000,216000,225000,226000,229000,233000,245000,258000,262000,268000,281000,281000,289000,310000,327000,342000,352000,359000,381000,337000,350000,351000,366000,379000,383000,395000,378000,356000,308000,302000,295000,291000,269000,274000,281000,273000,247000,236000,219000,219000,214000,218000,214000,211000,223000,216000,213000,200000,214000,212000,197000,207000,191000
Portugal,2370,2740,2610,2940,3190,3190,3250,2840,2590,2730,3010,2340,1640,2150,1790,1640,1320,1250,1690,1680,1630,1430,1210,1610,1590,2870,5470,6960,7920,9570,10400,11100,11200,12000,12700,13500,13000,13300,11800,14400,14400,12200,13200,12400,12900,12800,12400,10900,9710,10800,6300,8380,11100,10100,10100
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,15200,16000,18600,20000,21000,22300,24300,26500,29900,33900,32700,33000,35500,40000,41800,44000,43900,44700,50200,54000,53500,58700,56600,66400,66800,70900,71100,75400,82000,83600,47900,38400,41900,36700,38100,38600,38000,34100,27900,26800,29200,31600,32800,34500,34700,34800,38100,39700,36700,29700,27500,32200,29900,22600,22500
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617000,551000,517000,498000,504000,454000,428000,459000,464000,447000,448000,450000,438000,434000,449000,429000,454000,369000,395000,401000,457000,422000,405000
Rwanda,0,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,282,370,370,447,708,598,741,675,942,818,821,862
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34500,34200,35500,31500,30800,34300,30100,31300,24600
Seychelles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,29.3,29.3,44,14.7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,11,7.33,29.3,22,22,11,14.7,7.33,22,7.33,11,14.7,11,14.7,18.3,3.67,11,14.7,14.7,3.67,11,18.3,7.33,11,22,44,25.7,40.3,47.7,44,77,44,66,73.3,88,40.3,0,0,0,0,0,0,0,33,40.3,11,14.7,25.7,18.3,14.7,25.7,25.7,106,1130,1670
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23800,23700,21000,20900,20400,19400,18100,17600,16300,17000,16400,17600,17300,16300,17400,15400,15600,15000,15200,14400,13400,13400,13300
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920,5640,5250,5450,5020,5550,5640,5270,5150,5620,6190,5860,6100,6050,6200,6290,6180,5580,5610,5760,5550,5280,4170
Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,87500,90500,93300,96700,103000,111000,109000,113000,119000,121000,124000,134000,138000,137000,140000,145000,152000,159000,162000,180000,194000,218000,231000,240000,265000,274000,281000,284000,294000,284000,265000,278000,260000,290000,299000,320000,324000,334000,326000,337000,338000,338000,326000,358000,384000,377000,382000,392000,419000,413000,407000,400000,398000,391000,415000
South Korea,10200,11900,13900,16800,18300,19700,22500,23400,20100,20000,23300,23600,24500,28800,29600,30700,33800,37100,36400,46000,49500,55100,57400,61500,75300,89400,88100,89700,98600,97900,94900,96500,87000,97200,100000,105000,111000,123000,125000,131000,160000,171000,178000,184000,192000,187000,200000,214000,239000,246000,280000,305000,292000,296000,309000
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Spain,31800,33600,34500,34500,32600,34500,31900,32200,32800,32800,36400,35200,36200,35100,36800,41200,40600,44400,36300,42200,49300,56800,66400,69400,69600,75100,73500,70400,61000,75500,73600,76300,78200,70200,72000,72500,61700,69700,67200,75100,79700,73000,82400,76300,79700,78100,70100,75500,53800,40100,31000,47400,58300,41600,43500
Sri Lanka,689,374,378,389,469,370,84.3,370,114,62.3,58.7,36.7,3.67,22,22,11,11,3.67,29.3,3.67,3.67,3.67,88,77,7.33,7.33,3.67,0,0,3.67,3.67,7.33,3.67,3.67,7.33,3.67,3.67,7.33,3.67,3.67,3.67,3.67,3.67,231,231,231,227,161,220,224,227,1130,1920,2020,3880
St. Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,33,44,25.7,51.3,0,18.3,3.67,3.67,3.67,3.67,3.67,3.67,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,0,0,0,0,14.7,22,51.3,44,66,69.7,80.7,84.3,84.3,91.7,95.3,88,80.7,80.7,77,77,69.7,55,44,44,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,33,3.67,,,11,80.7,202,227,279,304,367,400,381,370,312,337,334,341,440,447,466,436,436,271,334,440,458,436,436,436,425,326,264,132,484,455,341,565,565,583,535,506,488,400,392,381,385,400,414,381,370,374,521,389,480
Sweden,10100,9390,8680,8810,8760,7870,7570,7550,6620,6480,6990,6320,5430,5810,5790,7090,6580,5380,5670,6880,6410,5470,6740,7850,9750,11800,11800,11200,11100,10800,11000,10300,9760,10400,11300,11000,11600,9960,9700,9240,9300,10500,10900,10200,11300,9900,10200,10100,9280,7370,9520,9490,8310,8430,8010
Switzerland,6880,5980,6260,7410,5180,4430,3570,2750,2410,2320,2160,1460,1300,1240,1050,774,737,946,884,891,1290,1920,1870,1950,2000,2000,1720,1610,1390,1380,1360,1150,810,671,682,722,546,422,348,359,513,546,499,510,484,550,550,645,587,543,546,510,462,469,543
Syria,11,11,11,7.33,11,11,11,3.67,3.67,11,3.67,18.3,3.67,11,3.67,7.33,11,11,18.3,11,11,22,25.7,18.3,11,3.67,3.67,3.67,3.67,0,0,3.67,3.67,3.67,3.67,14.7,11,11,0,11,11,11,7.33,11,11,11,11,11,11,11,11,11,3.67,3.67,3.67
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935,521,114,51.3,22,62.3,47.7,33,44,66,80.7,106,161,169,176,315,341,308,337,370,704,876,1480
Tanzania,3.67,7.33,11,7.33,3.67,3.67,11,3.67,11,7.33,11,11,18.3,3.67,7.33,3.67,11,11,14.7,3.67,3.67,3.67,3.67,11,7.33,11,11,7.33,7.33,7.33,11,11,11,264,150,114,150,73.3,121,198,209,205,209,147,172,80.7,47.7,73.3,40.3,0,0,216,209,227,653
Thailand,147,121,150,150,117,147,194,374,348,392,462,528,414,444,612,631,737,631,796,1540,1730,1850,2580,2450,2780,5980,6110,7750,8280,9940,13600,15600,16700,18100,20500,24100,30300,30400,24500,27800,30100,34800,35100,37700,42200,41200,45300,51600,56300,53000,56200,62400,65500,66300,60900
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,3.67,0,3.67,3.67,3.67,3.67,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,114,136,91.7,99,106,132,213,359,319,323,363,253,352,275,429,315,290,260,297,374,235,312,187,257,264,253,224,253,308,297,264,271,279,290,264,238,238,260,209,297,279,257,216,62.3,0,0,0,0,0,0,55,44,0,0,0
Turkey,11300,10600,11900,13000,14400,14200,15900,15000,15400,16200,17500,17700,18900,19300,20000,21000,23600,24000,20400,25000,24200,27300,31200,34700,38900,46800,52300,55500,53800,58800,65700,68300,67000,62200,62400,64800,73400,81900,85400,78100,87200,72900,76000,82300,85900,87600,103000,114000,115000,117000,124000,130000,135000,126000,139000
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590,359,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,458
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306000,270000,212000,215000,186000,143000,146000,144000,147000,142000,143000,155000,140000,141000,151000,147000,143000,122000,135000,139000,160000,149000,116000
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7,407,477,543,627,1210,583,1560,1080,2580,1890,5650,7140,7910
United Kingdom,448000,443000,438000,440000,427000,423000,404000,369000,371000,368000,353000,342000,293000,296000,264000,276000,275000,271000,259000,282000,261000,262000,245000,247000,178000,234000,249000,259000,250000,246000,236000,237000,225000,197000,186000,176000,165000,149000,146000,130000,137000,146000,135000,145000,141000,143000,156000,147000,136000,112000,116000,115000,146000,141000,114000
United States,919000,888000,922000,988000,1050000,1090000,1130000,1160000,1140000,1160000,1170000,1110000,1130000,1210000,1200000,1150000,1280000,1290000,1370000,1420000,1460000,1490000,1440000,1520000,1590000,1630000,1590000,1680000,1760000,1800000,1780000,1770000,1790000,1830000,1840000,1840000,1910000,1960000,1970000,1990000,2070000,2040000,2060000,2060000,2100000,2120000,2090000,2110000,2080000,1840000,1910000,1830000,1630000,1650000,1650000
Uruguay,172,125,110,117,84.3,110,99,106,88,80.7,58.7,95.3,88,73.3,77,77,69.7,66,7.33,14.7,11,7.33,7.33,3.67,3.67,3.67,3.67,3.67,3.67,0,3.67,3.67,3.67,0,0,0,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,7.33,11,3.67,3.67,3.67,3.67,7.33,7.33,7.33
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9700,7390,7480,4210,4730,3890,4060,4030,4920,5050,5050,3880,4590,4430,4760,5040,4930,5310,5160,5420,5470,5690,6150
Vanuatu,,,11,7.33,29.3,14.7,40.3,44,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela,95.3,114,378,451,532,568,473,598,983,810,924,495,546,983,704,671,539,1070,374,601,733,271,381,502,634,326,337,400,664,1030,1220,1140,1230,1000,763,18.3,58.7,125,3520,132,477,176,66,158,0,136,158,403,513,862,755,777,799,796,748
Vietnam,5490,5730,7130,6700,7260,7690,8080,6830,7230,7240,7290,6770,5100,7360,8790,12200,11400,12600,12100,12600,12700,13300,13500,13900,11700,14900,14100,16100,14000,8540,11000,12000,11000,8900,10900,12600,14800,21500,21700,20000,20700,25000,27500,32000,34800,39500,42800,36500,43700,45500,47500,59600,52300,56300,70600
Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,238,451,462,473,491,502
Zambia,,,,,2750,3220,2840,3680,3330,2890,2440,2170,2340,2250,1990,1860,1800,1590,1400,1340,1350,1130,1350,1010,1130,1110,1220,1030,1380,876,832,840,873,884,840,330,422,484,462,279,290,301,304,323,238,315,132,293,315,407,381,268,348,458,484
Zimbabwe,,,,,3190,3410,4990,4180,4960,5200,6560,7010,6300,7190,6800,5870,8950,7360,7390,7740,7720,7220,7070,8340,7770,8060,10900,13000,13400,13600,13400,12800,13500,12600,13600,10600,10500,9500,9740,10600,10100,9550,9130,8190,7430,8480,8190,7810,5960,3580,5610,5810,3360,6970,7690
